country,cidr
MR,41.138.128.0/18
MR,41.188.0.0/17
MR,41.223.96.0/21
MR,82.151.64.0/18
MR,102.206.224.0/21
MR,102.214.128.0/21
MR,102.214.208.0/21
MR,102.215.94.0/23
MR,102.216.26.0/23
MR,102.216.216.0/21
MR,102.219.206.0/23
MR,196.49.18.0/23
MR,196.223.44.0/23
MR,197.231.0.0/18
